measure,location,sex,age,cause,rei,metric,year,val,upper,lower
Deaths,South Asia,Female,90-94 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2018,0.099148737,0.173142526,0.014561342
Deaths,South Asia,Male,90-94 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2019,0.095481657,0.16869303,0.014273972
Deaths,South Asia,Female,90-94 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2019,0.098828082,0.172211761,0.014480836
Deaths,South Asia,Male,90-94 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2020,0.09544888,0.168860426,0.014311041
Deaths,South Asia,Female,90-94 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2020,0.098381823,0.172499193,0.01474281
Deaths,South Asia,Male,90-94 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2021,0.095539592,0.169018521,0.014191171
Deaths,South Asia,Female,90-94 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2021,0.098163609,0.171067977,0.014669769
Deaths,South Asia,Male,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2011,0.100205742,0.174962109,0.014962962
Deaths,South Asia,Female,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2011,0.100970009,0.176357156,0.015239144
Deaths,South Asia,Male,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2012,0.100013419,0.175112287,0.014897596
Deaths,South Asia,Female,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2012,0.10094229,0.176606085,0.01526166
Deaths,South Asia,Male,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2013,0.100298493,0.174581394,0.014982847
Deaths,South Asia,Female,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2013,0.100758211,0.176774723,0.015410631
Deaths,South Asia,Male,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2014,0.10054261,0.174575919,0.014983494
Deaths,South Asia,Female,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2014,0.10085227,0.176689521,0.015386142
Deaths,South Asia,Male,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2015,0.099923107,0.172602398,0.015049288
Deaths,South Asia,Female,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2015,0.100753075,0.176645286,0.015277972
Deaths,South Asia,Male,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2016,0.099318499,0.171979528,0.014908917
Deaths,South Asia,Female,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2016,0.100495944,0.176882928,0.015331826
Deaths,South Asia,Male,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2017,0.098889186,0.171949504,0.014914103
Deaths,South Asia,Female,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2017,0.100230895,0.176053125,0.015302335
Deaths,South Asia,Male,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2018,0.09893373,0.171698627,0.014976323
Deaths,South Asia,Female,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2018,0.100139033,0.175377766,0.015334508
Deaths,South Asia,Male,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2019,0.098794599,0.17126975,0.014932739
Deaths,South Asia,Female,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2019,0.099938267,0.175375979,0.015352515
Deaths,South Asia,Male,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2020,0.098478167,0.170387683,0.014911401
Deaths,South Asia,Female,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2020,0.099405132,0.17441446,0.015343164
Deaths,South Asia,Male,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2021,0.098224015,0.16923185,0.014972743
Deaths,South Asia,Female,75-84 years,Diabetes mellitus type 2,Diet low in fruits,Percent,2021,0.098989624,0.171701975,0.015309401
Deaths,South Asia,Male,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2011,0.025576638,0.040508459,0.013199331
Deaths,South Asia,Female,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2011,0.02725154,0.043137013,0.013632477
Deaths,South Asia,Male,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2012,0.026316861,0.040471977,0.013366206
Deaths,South Asia,Female,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2012,0.027364337,0.043269857,0.013645111
Deaths,South Asia,Male,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2013,0.026861693,0.042141548,0.01348892
Deaths,South Asia,Female,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2013,0.027748152,0.04341477,0.013714409
Deaths,South Asia,Male,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2014,0.027551028,0.043414778,0.013934261
Deaths,South Asia,Female,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2014,0.028009325,0.04435027,0.013730089
Deaths,South Asia,Male,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2015,0.02820268,0.044149071,0.014464175
Deaths,South Asia,Female,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2015,0.028395059,0.045336615,0.014601457
Deaths,South Asia,Male,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2016,0.028623888,0.044887024,0.014403017
Deaths,South Asia,Female,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2016,0.02960679,0.047065753,0.014781386
Deaths,South Asia,Male,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2017,0.029268317,0.045302667,0.015019853
Deaths,South Asia,Female,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2017,0.03046193,0.04809641,0.015217865
Deaths,South Asia,Male,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2018,0.030017615,0.046166869,0.014962841
Deaths,South Asia,Female,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2018,0.030671649,0.049196,0.015163365
Deaths,South Asia,Male,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2019,0.030642458,0.048036941,0.015561128
Deaths,South Asia,Female,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2019,0.032010821,0.051295434,0.015177698
Deaths,South Asia,Male,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2020,0.031294098,0.049284702,0.016087273
Deaths,South Asia,Female,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2020,0.032661869,0.051631202,0.016043339
Deaths,South Asia,Male,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2021,0.031076649,0.048696657,0.01609834
Deaths,South Asia,Female,25-29 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2021,0.032456363,0.051964336,0.015925834
Deaths,South Asia,Male,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2011,0.022667259,0.034201052,0.011746454
Deaths,South Asia,Female,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2011,0.025961854,0.038866783,0.013591959
Deaths,South Asia,Male,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2012,0.023543302,0.03561963,0.01194391
Deaths,South Asia,Female,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2012,0.025933788,0.039221871,0.013035517
Deaths,South Asia,Male,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2013,0.024320563,0.037063999,0.012216093
Deaths,South Asia,Female,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2013,0.027047733,0.040897833,0.01403786
Deaths,South Asia,Male,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2014,0.024980121,0.038034863,0.012567449
Deaths,South Asia,Female,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2014,0.02837147,0.043676561,0.014636352
Deaths,South Asia,Male,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2015,0.026118849,0.039524044,0.013379884
Deaths,South Asia,Female,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2015,0.029311992,0.044902694,0.014783348
Deaths,South Asia,Male,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2016,0.027288,0.041260101,0.01368666
Deaths,South Asia,Female,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2016,0.030592931,0.046733931,0.015758809
Deaths,South Asia,Male,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2017,0.028066269,0.042426212,0.014300542
Deaths,South Asia,Female,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2017,0.031910989,0.048862417,0.016479541
Deaths,South Asia,Male,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2018,0.029222343,0.044603542,0.014905357
Deaths,South Asia,Female,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2018,0.032610072,0.050383667,0.016845352
Deaths,South Asia,Male,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2019,0.030398382,0.046570703,0.015724539
Deaths,South Asia,Female,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2019,0.033215327,0.051597015,0.01667307
Deaths,South Asia,Male,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2020,0.031106258,0.047190303,0.015840407
Deaths,South Asia,Female,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2020,0.034344777,0.053136315,0.017309922
Deaths,South Asia,Male,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2021,0.031016483,0.046974075,0.016106227
Deaths,South Asia,Female,30-34 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2021,0.03451791,0.05415915,0.016828619
Deaths,South Asia,Male,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2011,0.023431397,0.038045374,0.011104626
Deaths,South Asia,Female,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2011,0.024248084,0.038495088,0.012608659
Deaths,South Asia,Male,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2012,0.024169612,0.039608684,0.011449397
Deaths,South Asia,Female,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2012,0.025096096,0.039350952,0.012783924
Deaths,South Asia,Male,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2013,0.025023695,0.04090366,0.01171798
Deaths,South Asia,Female,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2013,0.026232222,0.041191154,0.013419252
Deaths,South Asia,Male,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2014,0.025619881,0.041020664,0.011786387
Deaths,South Asia,Female,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2014,0.026811802,0.042067825,0.013655357
Deaths,South Asia,Male,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2015,0.026254571,0.041631414,0.012552878
Deaths,South Asia,Female,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2015,0.02724411,0.042317299,0.013560006
Deaths,South Asia,Male,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2016,0.027083888,0.042977688,0.013152484
Deaths,South Asia,Female,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2016,0.028171615,0.043606706,0.01447364
Deaths,South Asia,Male,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2017,0.027997363,0.044441834,0.013833283
Deaths,South Asia,Female,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2017,0.029219334,0.044433901,0.014685495
Deaths,South Asia,Male,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2018,0.028871054,0.045196048,0.01390473
Deaths,South Asia,Female,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2018,0.02976353,0.045539162,0.01486482
Deaths,South Asia,Male,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2019,0.029877656,0.046879585,0.014616182
Deaths,South Asia,Female,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2019,0.030331533,0.046629449,0.015436055
Deaths,South Asia,Male,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2020,0.030472219,0.047866178,0.015051847
Deaths,South Asia,Female,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2020,0.031032093,0.048469363,0.015709779
Deaths,South Asia,Male,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2021,0.030322604,0.048025208,0.014972335
Deaths,South Asia,Female,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2021,0.031008604,0.047822249,0.015346953
Deaths,South Asia,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2011,0.019949491,0.030560946,0.009862423
Deaths,South Asia,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2011,0.021396061,0.031989748,0.011203455
Deaths,South Asia,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2012,0.020549507,0.031239562,0.010222892
Deaths,South Asia,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2012,0.02240885,0.03344775,0.011727697
Deaths,South Asia,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2013,0.021295393,0.03227874,0.010521689
Deaths,South Asia,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2013,0.023514327,0.034869931,0.012268432
Deaths,South Asia,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2014,0.022165266,0.033924429,0.010863199
Deaths,South Asia,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2014,0.024352911,0.036923184,0.012724921
Deaths,South Asia,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2015,0.0231267,0.035062037,0.011221406
Deaths,South Asia,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2015,0.025276726,0.038423187,0.013480732
Deaths,South Asia,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2016,0.024411604,0.03761249,0.011976744
Deaths,South Asia,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2016,0.026385262,0.03999497,0.013914426
Deaths,South Asia,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2017,0.025567373,0.039007415,0.01240556
Deaths,South Asia,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2017,0.027284393,0.041303415,0.014437706
Deaths,South Asia,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2018,0.026363919,0.040372953,0.012767316
Deaths,South Asia,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2018,0.028300108,0.043269922,0.014742205
Deaths,South Asia,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2019,0.027567794,0.042383629,0.013397336
Deaths,South Asia,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2019,0.029176333,0.046022221,0.015240166
Deaths,South Asia,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2020,0.02848763,0.043269163,0.013809361
Deaths,South Asia,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2020,0.0300785,0.047089082,0.01560013
Deaths,South Asia,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2021,0.028556626,0.043723125,0.013635462
Deaths,South Asia,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2021,0.030331926,0.047169171,0.015558571
Deaths,Sub-Saharan Africa,Male,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2011,0.067838823,0.079310688,0.056783545
Deaths,Sub-Saharan Africa,Female,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2011,0.010748384,0.013488687,0.008452326
Deaths,Sub-Saharan Africa,Male,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2012,0.06690931,0.078543856,0.055951753
Deaths,Sub-Saharan Africa,Female,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2012,0.010430003,0.013232105,0.008048023
Deaths,Sub-Saharan Africa,Male,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2013,0.06613336,0.077468671,0.05502832
Deaths,Sub-Saharan Africa,Female,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2013,0.010107166,0.01283631,0.007794045
Deaths,Sub-Saharan Africa,Male,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2014,0.065388566,0.077167256,0.054414985
Deaths,Sub-Saharan Africa,Female,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2014,0.009864878,0.012462492,0.007603075
Deaths,Sub-Saharan Africa,Male,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2015,0.064882646,0.07624253,0.053796615
Deaths,Sub-Saharan Africa,Female,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2015,0.009730749,0.012308766,0.007493591
Deaths,Sub-Saharan Africa,Male,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2016,0.064457217,0.075908855,0.053482625
Deaths,Sub-Saharan Africa,Female,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2016,0.009549207,0.012170504,0.007324157
Deaths,Sub-Saharan Africa,Male,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2017,0.064145247,0.075496323,0.053791285
Deaths,Sub-Saharan Africa,Female,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2017,0.009473859,0.012183861,0.007391488
Deaths,Sub-Saharan Africa,Male,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2018,0.063950408,0.075377337,0.052646396
Deaths,Sub-Saharan Africa,Female,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2018,0.009509625,0.012059394,0.007367082
Deaths,Sub-Saharan Africa,Male,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2019,0.064035217,0.074933831,0.053103285
Deaths,Sub-Saharan Africa,Female,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2019,0.009533844,0.012107814,0.007220547
Deaths,Sub-Saharan Africa,Male,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2020,0.063785365,0.075265498,0.052993458
Deaths,Sub-Saharan Africa,Female,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2020,0.009413928,0.012145708,0.007164405
Deaths,Sub-Saharan Africa,Male,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2021,0.063608414,0.074905798,0.052995966
Deaths,Sub-Saharan Africa,Female,30-34 years,Diabetes mellitus type 2,Smoking,Percent,2021,0.009413541,0.012114784,0.007217367
Deaths,Sub-Saharan Africa,Male,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2011,0.075983028,0.088685301,0.063249525
Deaths,Sub-Saharan Africa,Female,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2011,0.010013471,0.01255749,0.007892261
Deaths,Sub-Saharan Africa,Male,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2012,0.075191766,0.087514269,0.062586579
Deaths,Sub-Saharan Africa,Female,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2012,0.009772307,0.012217763,0.007734188
Deaths,Sub-Saharan Africa,Male,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2013,0.074434064,0.086805592,0.062206442
Deaths,Sub-Saharan Africa,Female,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2013,0.009628612,0.012088413,0.007532589
Deaths,Sub-Saharan Africa,Male,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2014,0.073717318,0.086293183,0.061516973
Deaths,Sub-Saharan Africa,Female,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2014,0.00946942,0.011963609,0.007329337
Deaths,Sub-Saharan Africa,Male,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2015,0.07328734,0.085690489,0.061406801
Deaths,Sub-Saharan Africa,Female,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2015,0.009326096,0.011954975,0.007187792
Deaths,Sub-Saharan Africa,Male,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2016,0.072744722,0.085347447,0.060885948
Deaths,Sub-Saharan Africa,Female,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2016,0.009149313,0.011494815,0.006996317
Deaths,Sub-Saharan Africa,Male,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2017,0.072311958,0.08492718,0.060774236
Deaths,Sub-Saharan Africa,Female,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2017,0.009023618,0.011477557,0.00698018
Deaths,Sub-Saharan Africa,Male,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2018,0.072277557,0.084932652,0.060690245
Deaths,Sub-Saharan Africa,Female,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2018,0.009026448,0.011485142,0.006961185
Deaths,Sub-Saharan Africa,Male,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2019,0.07260902,0.085544996,0.060857709
Deaths,Sub-Saharan Africa,Female,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2019,0.009165951,0.01172031,0.006970449
Deaths,Sub-Saharan Africa,Male,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2020,0.07241749,0.085344941,0.060995814
Deaths,Sub-Saharan Africa,Female,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2020,0.009123889,0.011643595,0.006918913
Deaths,Sub-Saharan Africa,Male,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2021,0.07237532,0.085600577,0.060950411
Deaths,Sub-Saharan Africa,Female,35-39 years,Diabetes mellitus type 2,Smoking,Percent,2021,0.008992053,0.01173554,0.006817582
Deaths,Sub-Saharan Africa,Male,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2011,0.077497233,0.090105858,0.064578599
Deaths,Sub-Saharan Africa,Female,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2011,0.01264575,0.015549021,0.009954985
Deaths,Sub-Saharan Africa,Male,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2012,0.077005175,0.089464114,0.064029126
Deaths,Sub-Saharan Africa,Female,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2012,0.012404841,0.015163317,0.009736351
Deaths,Sub-Saharan Africa,Male,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2013,0.076554008,0.0890102,0.064141293
Deaths,Sub-Saharan Africa,Female,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2013,0.012306192,0.01501628,0.009675816
Deaths,Sub-Saharan Africa,Male,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2014,0.075984502,0.088791788,0.063270219
Deaths,Sub-Saharan Africa,Female,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2014,0.012233084,0.014956854,0.009621747
Deaths,Sub-Saharan Africa,Male,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2015,0.075678169,0.088124569,0.063273543
Deaths,Sub-Saharan Africa,Female,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2015,0.012211527,0.015135818,0.009544011
Deaths,Sub-Saharan Africa,Male,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2016,0.075291303,0.087570258,0.063013724
Deaths,Sub-Saharan Africa,Female,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2016,0.012067429,0.015109868,0.009484544
Deaths,Sub-Saharan Africa,Male,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2017,0.074830604,0.087212199,0.062804195
Deaths,Sub-Saharan Africa,Female,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2017,0.011824482,0.014946699,0.009271446
Deaths,Sub-Saharan Africa,Male,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2018,0.074861222,0.087131659,0.062803087
Deaths,Sub-Saharan Africa,Female,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2018,0.011651697,0.014814364,0.009035729
Deaths,Sub-Saharan Africa,Male,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2019,0.075238955,0.086564916,0.063053554
Deaths,Sub-Saharan Africa,Female,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2019,0.011605295,0.014850363,0.00884077
Deaths,Sub-Saharan Africa,Male,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2020,0.075219009,0.087635264,0.063028211
Deaths,Sub-Saharan Africa,Female,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2020,0.011537387,0.015021798,0.008771649
Deaths,Sub-Saharan Africa,Male,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2021,0.075230066,0.087734161,0.062687496
Deaths,Sub-Saharan Africa,Female,40-44 years,Diabetes mellitus type 2,Smoking,Percent,2021,0.011420544,0.01488569,0.008686302
Deaths,Sub-Saharan Africa,Male,45-49 years,Diabetes mellitus type 2,Smoking,Percent,2011,0.079764548,0.093053828,0.066686617
Deaths,Sub-Saharan Africa,Female,45-49 years,Diabetes mellitus type 2,Smoking,Percent,2011,0.01558027,0.019162474,0.012242805
Deaths,Sub-Saharan Africa,Male,45-49 years,Diabetes mellitus type 2,Smoking,Percent,2012,0.079308677,0.091941715,0.065873372
Deaths,Sub-Saharan Africa,Female,45-49 years,Diabetes mellitus type 2,Smoking,Percent,2012,0.01545173,0.01917203,0.012197708
Deaths,Sub-Saharan Africa,Male,45-49 years,Diabetes mellitus type 2,Smoking,Percent,2013,0.078832005,0.091917268,0.066026373
Deaths,Sub-Saharan Africa,Female,45-49 years,Diabetes mellitus type 2,Smoking,Percent,2013,0.015253005,0.018804744,0.011991276
Deaths,Sub-Saharan Africa,Male,45-49 years,Diabetes mellitus type 2,Smoking,Percent,2014,0.07834571,0.091957628,0.065286293
Deaths,Sub-Saharan Africa,Female,45-49 years,Diabetes mellitus type 2,Smoking,Percent,2014,0.015121238,0.018787178,0.0118708
Deaths,Sub-Saharan Africa,Male,45-49 years,Diabetes mellitus type 2,Smoking,Percent,2015,0.078177579,0.090941902,0.065136322
Deaths,Sub-Saharan Africa,Female,45-49 years,Diabetes mellitus type 2,Smoking,Percent,2015,0.015107817,0.019011726,0.011652404
Deaths,Sub-Saharan Africa,Male,45-49 years,Diabetes mellitus type 2,Smoking,Percent,2016,0.077933835,0.091152035,0.064443367
Deaths,Sub-Saharan Africa,Female,45-49 years,Diabetes mellitus type 2,Smoking,Percent,2016,0.014896316,0.019003631,0.011569602
Deaths,Sub-Saharan Africa,Male,45-49 years,Diabetes mellitus type 2,Smoking,Percent,2017,0.077627618,0.091342831,0.064950904
Deaths,Sub-Saharan Africa,Female,45-49 years,Diabetes mellitus type 2,Smoking,Percent,2017,0.014524853,0.018426421,0.011358776
